Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 09/22  17:00:00,2.56582067152,0.575164524635,0.0,0.0,1.21948244288,0.37501222717,1.59449467005,0.37501222717,0.101544616289,0.0208278057453,0.418947458642,0.41493112079,0.546582062475
 09/22  18:00:00,2.31108647321,0.651700724616,0.0,0.0,0.898352023771,0.307822719036,1.20617474281,0.307822719036,0.188582868322,0.0386802009275,0.382083699719,0.450489961437,0.620668797554
 09/22  19:00:00,2.1665860614,0.666104792907,0.0,0.0,0.705416050115,0.251176394723,0.956592444838,0.251176394723,0.344526350571,0.070665745137,0.314732295471,0.464994225385,0.634073742003
 09/22  20:00:00,2.25120865635,0.623387501587,0.0,0.0,0.628699459187,0.224044121124,0.852743580311,0.224044121124,0.514976263573,0.10562669991,0.281807004861,0.480980107693,0.590255265804
 09/22  21:00:00,2.0964588314,0.569713147459,0.0,0.0,0.567600328966,0.200139196399,0.767739525365,0.200139196399,0.478710352933,0.0981882076002,0.266994745381,0.469751000121,0.537354426908
 09/22  22:00:00,1.67943589194,0.484607645617,0.0,0.0,0.44560094728,0.163105393169,0.608706340449,0.163105393169,0.359032714826,0.0736411557002,0.216471390852,0.406509290111,0.456605319881
 09/22  23:00:00,1.31721850385,0.394198824334,0.0,0.0,0.366310123734,0.134074671926,0.500384795661,0.134074671926,0.250234982907,0.051325651493,0.146949064735,0.353249009055,0.369865324318
 09/22  24:00:00,1.04179232819,0.296259124635,0.0,0.0,0.355397804793,0.128247230543,0.483645035336,0.128247230543,0.126930753737,0.026034750362,0.0979160521221,0.292190736629,0.276131613694
 09/23  01:00:00,0.815993996829,0.255735414211,0.0,0.0,0.257650816031,0.0950187519817,0.352669568013,0.0950187519817,0.0761584788412,0.0156208474893,0.0874394002251,0.26903070226,0.237203278437
 09/23  02:00:00,0.699379232558,0.243472284429,0.0,0.0,0.205473727977,0.0774369851906,0.282910713167,0.0774369851906,0.0507723081445,0.0104139001448,0.0742958053889,0.265911505712,0.225155013998
 09/23  03:00:00,0.656455301706,0.246698925576,0.0,0.0,0.183368686029,0.0690964328259,0.252465118855,0.0690964328259,0.0507723081445,0.0104139001448,0.0655605047062,0.262168469855,0.228639493555
 09/23  04:00:00,0.603718244887,0.283033839931,0.0,0.0,0.143261296959,0.0557235756603,0.198984872619,0.0557235756603,0.0507723081445,0.0104139001448,0.0762071431636,0.252265020815,0.265656605373
 09/23  05:00:00,0.637046704766,0.448277812075,0.0,0.0,0.133191811506,0.0522559269643,0.18544773847,0.0522559269643,0.0543988992085,0.0111577507397,0.0894598278958,0.281507488452,0.428886214932
 09/23  06:00:00,0.7326613902,0.756260512892,0.0,0.0,0.0883739568121,0.0353555441107,0.123729500923,0.0353555441107,0.101544616289,0.0208278057453,0.146230247206,0.325254220037,0.733855429323
 09/23  07:00:00,1.08223893622,0.839456150285,0.0,0.0,0.16649026585,0.0633624391721,0.229852705022,0.0633624391721,0.192209459386,0.0394240501584,0.230070744137,0.345606977512,0.815649070358
 09/23  08:00:00,1.1136096411,0.814346353967,0.0,0.0,0.23110353121,0.081022273994,0.312125805204,0.081022273994,0.15957013981,0.0327294070799,0.301918552373,0.292190736629,0.794218843027
 09/23  09:00:00,1.07523437132,0.742314108793,0.0,0.0,0.25259697658,0.0872901907783,0.339887167359,0.0872901907783,0.0797850699051,0.0163646967203,0.375444492549,0.248677944785,0.725183969378
 09/23  10:00:00,1.31572564565,0.661683964004,0.0,0.0,0.432579947504,0.141950418917,0.574530366422,0.141950418917,0.0616520879862,0.0126454505655,0.397296302362,0.254526438312,0.644150952072
 09/23  11:00:00,1.45852662863,0.590028615975,0.0,0.0,0.531672029678,0.169773806998,0.701445836677,0.169773806998,0.0616520879862,0.0126454505655,0.413103835179,0.254604418226,0.572490232409
 09/23  12:00:00,1.58735203624,0.534908010585,0.0,0.0,0.644311890374,0.205533339613,0.849845229988,0.205533339613,0.0616520879862,0.0126454505655,0.397818744732,0.250315522973,0.517665066865
 09/23  13:00:00,1.8153874231,0.503059905506,0.0,0.0,0.845567195886,0.25886473969,1.10443193558,0.25886473969,0.0616520879862,0.0126454505655,0.362611655582,0.258971293393,0.485220710461
 09/23  14:00:00,1.87341490419,0.472384726177,0.0,0.0,0.89830589774,0.278828114752,1.17713401249,0.278828114752,0.0616520879862,0.0126454505655,0.333354815889,0.273553537255,0.453541035656
 09/23  15:00:00,1.72443945988,0.477920495312,0.0,0.0,0.748252392776,0.25997005469,1.00822244747,0.25997005469,0.0616520879862,0.0126454505655,0.338084853439,0.288759620426,0.458029336248
 09/23  16:00:00,1.77560857658,0.523460209671,0.0,0.0,0.712677469256,0.244730775607,0.957408244863,0.244730775607,0.0689052967132,0.0141331490274,0.378534863978,0.341552022,0.499932454689
 09/23  17:00:00,1.96889328724,0.61405016959,0.0,0.0,0.718141477919,0.244073877639,0.962215355558,0.244073877639,0.101544616289,0.0208278057453,0.454299388857,0.41493112079,0.58546770743
 09/23  18:00:00,1.93558116765,0.702630733394,0.0,0.0,0.58715204173,0.209207079974,0.796359121704,0.209207079974,0.188582868322,0.0386802009275,0.416394015259,0.450489961437,0.671598806331
 09/23  19:00:00,1.90449517766,0.723178301031,0.0,0.0,0.482295494585,0.177961312317,0.660256806902,0.177961312317,0.344526350571,0.070665745137,0.348977049664,0.464994225385,0.691147250127
 09/23  20:00:00,2.03915994661,0.677450997693,0.0,0.0,0.442434205015,0.163405295229,0.605839500244,0.163405295229,0.514976263573,0.10562669991,0.316662375189,0.480980107693,0.64431876191
 09/23  21:00:00,1.86684086976,0.614841852086,0.0,0.0,0.364016514163,0.138498192093,0.502514706256,0.138498192093,0.478710352933,0.0981882076002,0.302601602849,0.469751000121,0.582483131535
 09/23  22:00:00,1.50575546168,0.520212714199,0.0,0.0,0.293771973184,0.112960725084,0.406732698268,0.112960725084,0.359032714826,0.0736411557002,0.244764602777,0.406509290111,0.492210388463
 09/23  23:00:00,1.12430743155,0.416588668558,0.0,0.0,0.209307268094,0.082631609931,0.291938878025,0.082631609931,0.250234982907,0.051325651493,0.162483910071,0.353249009055,0.392255168542
 09/23  24:00:00,0.762188781186,0.304621154734,0.0,0.0,0.141277211225,0.0561905940341,0.197467805259,0.0561905940341,0.126930753737,0.026034750362,0.104489735199,0.292190736629,0.284493643793
 09/24  01:00:00,0.612294707262,0.255965921054,0.0,0.0,0.10678056132,0.0421897171263,0.148970278446,0.0421897171263,0.0761584788412,0.0156208474893,0.0874394002251,0.26903070226,0.23743378528
 09/24  02:00:00,0.524573228791,0.243637062546,0.0,0.0,0.0773350918556,0.0307696175444,0.1081047094,0.0307696175444,0.0507723081445,0.0104139001448,0.0742958053889,0.265911505712,0.225319792115
 09/24  03:00:00,0.485864541934,0.246882240062,0.0,0.0,0.0585706115369,0.0233037475473,0.0818743590842,0.0233037475473,0.0507723081445,0.0104139001448,0.0655605047062,0.262168469855,0.228822808041
 09/24  04:00:00,0.457380347734,0.283407944502,0.0,0.0,0.0375816041976,0.0150653712683,0.0526469754659,0.0150653712683,0.0507723081445,0.0104139001448,0.0762071431636,0.252265020815,0.266030709943
 09/24  05:00:00,0.487928280706,0.44944610676,0.0,0.0,0.0259342736308,0.0103950407789,0.0363293144096,0.0103950407789,0.0543988992085,0.0111577507397,0.0894598278958,0.281507488452,0.430054509617
 09/24  06:00:00,0.608931889277,0.759303687836,0.0,0.0,0.0,0.0,0.0,0.0,0.101544616289,0.0208278057453,0.146230247206,0.325254220037,0.736898604267
 09/24  07:00:00,0.946767339484,0.84276100223,0.0,0.0,0.0678530366631,0.0265280716276,0.0943811082907,0.0265280716276,0.192209459386,0.0394240501584,0.230070744137,0.345606977512,0.818953922303
 09/24  08:00:00,0.9718854531,0.817425874425,0.0,0.0,0.124866381417,0.0455352357903,0.170401617207,0.0455352357903,0.15957013981,0.0327294070799,0.301918552373,0.292190736629,0.797298363484
 09/24  09:00:00,1.00055315834,0.745093451785,0.0,0.0,0.196702687588,0.0685032667886,0.265205954377,0.0685032667886,0.0797850699051,0.0163646967203,0.375444492549,0.248677944785,0.727963312369
 09/24  10:00:00,1.18156978793,0.664073938045,0.0,0.0,0.328711609744,0.11166289896,0.440374508704,0.11166289896,0.0616520879862,0.0126454505655,0.397296302362,0.254526438312,0.646540926112
 09/24  11:00:00,1.33864822028,0.592051215553,0.0,0.0,0.43690876281,0.144658665515,0.581567428325,0.144658665515,0.0616520879862,0.0126454505655,0.413103835179,0.254604418226,0.574512831988
 09/24  12:00:00,1.52052868516,0.536649042822,0.0,0.0,0.592012709625,0.19100916928,0.783021878905,0.19100916928,0.0616520879862,0.0126454505655,0.397818744732,0.250315522973,0.519406099102
 09/24  13:00:00,1.73267966727,0.504615283112,0.0,0.0,0.779989403018,0.24173477673,1.02172417975,0.24173477673,0.0616520879862,0.0126454505655,0.362611655582,0.258971293393,0.486776088067
 09/24  14:00:00,1.89717474238,0.473772327784,0.0,0.0,0.916852725529,0.28404112515,1.20089385068,0.28404112515,0.0616520879862,0.0126454505655,0.333354815889,0.273553537255,0.454928637264
 09/24  15:00:00,1.96099521091,0.479319994479,0.0,0.0,0.947838581079,0.296939617413,1.24477819849,0.296939617413,0.0616520879862,0.0126454505655,0.338084853439,0.288759620426,0.459428835415
 09/24  16:00:00,2.11364850196,0.525066146051,0.0,0.0,0.989154420829,0.306293749417,1.29544817025,0.306293749417,0.0689052967132,0.0141331490274,0.378534863978,0.341552022,0.501538391069
 09/24  17:00:00,2.29510281797,0.616052129346,0.0,0.0,0.974522739978,0.313902146312,1.28842488629,0.313902146312,0.101544616289,0.0208278057453,0.454299388857,0.41493112079,0.587469667186
 09/24  18:00:00,2.23152790831,0.705010609408,0.0,0.0,0.821108619792,0.271197242577,1.09230586237,0.271197242577,0.188582868322,0.0386802009275,0.416394015259,0.450489961437,0.673978682346
 09/24  19:00:00,2.194488403,0.725628033674,0.0,0.0,0.709981452027,0.240268580217,0.950250032244,0.240268580217,0.344526350571,0.070665745137,0.348977049664,0.464994225385,0.69359698277
 09/24  20:00:00,2.24738191411,0.679696626399,0.0,0.0,0.602958841022,0.211102626725,0.814061467747,0.211102626725,0.514976263573,0.10562669991,0.316662375189,0.480980107693,0.646564390615
 09/24  21:00:00,2.05505699037,0.616807882493,0.0,0.0,0.508372726108,0.182358100754,0.690730826863,0.182358100754,0.478710352933,0.0981882076002,0.302601602849,0.469751000121,0.584449161942
 09/24  22:00:00,1.65435759332,0.521718137061,0.0,0.0,0.406427459873,0.148907370032,0.555334829905,0.148907370032,0.359032714826,0.0736411557002,0.244764602777,0.406509290111,0.493715811325
 09/24  23:00:00,1.28186893701,0.417577752495,0.0,0.0,0.328929328494,0.120571054995,0.449500383488,0.120571054995,0.250234982907,0.051325651493,0.162483910071,0.353249009055,0.393244252479
 09/24  24:00:00,0.874102005539,0.305080959242,0.0,0.0,0.224065562951,0.0853154666616,0.309381029612,0.0853154666616,0.126930753737,0.026034750362,0.104489735199,0.292190736629,0.284953448302
 09/25  01:00:00,0.57944511959,0.252073603586,0.0,0.0,0.0869266228937,0.0331410919558,0.120067714849,0.0331410919558,0.0761584788412,0.0156208474893,0.0834923761498,0.26903070226,0.233541467812
 09/25  02:00:00,0.413857280963,0.240731665393,0.0,0.0,0.0,0.0,0.0,0.0,0.0507723081445,0.0104139001448,0.0716845669617,0.265911505712,0.222414394962
 09/25  03:00:00,0.402624778678,0.244575989859,0.0,0.0,0.0,0.0,0.0,0.0,0.0507723081445,0.0104139001448,0.0641951005342,0.262168469855,0.226516557838
 09/25  04:00:00,0.402062216652,0.279644130715,0.0,0.0,0.0,0.0,0.0,0.0,0.0507723081445,0.0104139001448,0.0735359875481,0.252265020815,0.262266896156
 09/25  05:00:00,0.447502273696,0.432839086417,0.0,0.0,0.0,0.0,0.0,0.0,0.0543988992085,0.0111577507397,0.0853631352956,0.281507488452,0.413447489274
 09/25  06:00:00,0.598306377059,0.718389303279,0.0,0.0,0.0,0.0,0.0,0.0,0.101544616289,0.0208278057453,0.135604734988,0.325254220037,0.69598421971
 09/25  07:00:00,0.836084418707,0.791554936503,0.0,0.0,0.00352451917388,0.0013350302593,0.00485954943318,0.0013350302593,0.192209459386,0.0394240501584,0.208909382217,0.345606977512,0.767747856576
 09/25  08:00:00,0.91946753863,0.763438227152,0.0,0.0,0.11038462115,0.0400363824799,0.15042100363,0.0400363824799,0.15957013981,0.0327294070799,0.269481251481,0.292190736629,0.743310716212
 09/25  09:00:00,0.978516409211,0.696043720219,0.0,0.0,0.214047301031,0.0741529626858,0.288200263717,0.0741529626858,0.0797850699051,0.0163646967203,0.330413434083,0.248677944785,0.678913580803
 09/25  10:00:00,1.22756786418,0.622382397118,0.0,0.0,0.403931863151,0.133356951089,0.537288814239,0.133356951089,0.0616520879862,0.0126454505655,0.346380073072,0.254526438312,0.604849385186
 09/25  11:00:00,1.40811114228,0.557681082682,0.0,0.0,0.532225366945,0.171293742899,0.703519109844,0.171293742899,0.0616520879862,0.0126454505655,0.36061507566,0.254604418226,0.540142699117
 09/25  12:00:00,1.62554905163,0.50694075753,0.0,0.0,0.712755756387,0.223096995079,0.935852751466,0.223096995079,0.0616520879862,0.0126454505655,0.350008238641,0.250315522973,0.48969781381
 09/25  13:00:00,1.86480585326,0.478888847593,0.0,0.0,0.920049797981,0.277388600272,1.19743839825,0.277388600272,0.0616520879862,0.0126454505655,0.319023623067,0.258971293393,0.461049652548
 09/25  14:00:00,2.07681608626,0.450410868984,0.0,0.0,1.09435400038,0.325306766362,1.41966076674,0.325306766362,0.0616520879862,0.0126454505655,0.294229243714,0.273553537255,0.431567178464
 09/25  15:00:00,2.253900256,0.455960111493,0.0,0.0,1.22111702306,0.353625193383,1.57474221644,0.353625193383,0.0616520879862,0.0126454505655,0.301025880583,0.288759620426,0.436068952429
 09/25  16:00:00,2.46605433793,0.495955061565,0.0,0.0,1.30919404729,0.374577878162,1.68377192546,0.374577878162,0.0689052967132,0.0141331490274,0.34261694473,0.341552022,0.472427306582
 09/25  17:00:00,2.74505836578,0.580557845495,0.0,0.0,1.37102840991,0.4027039544,1.77373236431,0.4027039544,0.101544616289,0.0208278057453,0.418947458642,0.41493112079,0.551975383335
 09/25  18:00:00,2.52151240507,0.658063891337,0.0,0.0,1.07901758172,0.337583092953,1.41660067467,0.337583092953,0.188582868322,0.0386802009275,0.382083699719,0.450489961437,0.627031964275
 09/25  19:00:00,2.44422355985,0.672594583023,0.0,0.0,0.9368827752,0.297347168085,1.23422994329,0.297347168085,0.344526350571,0.070665745137,0.314732295471,0.464994225385,0.640563532119
 09/25  20:00:00,2.4401005168,0.629299724796,0.0,0.0,0.781156579387,0.260478861378,1.04163544077,0.260478861378,0.514976263573,0.10562669991,0.281807004861,0.480980107693,0.596167489013
 09/25  21:00:00,2.25483639366,0.574909973973,0.0,0.0,0.694444107057,0.231672980568,0.926117087625,0.231672980568,0.478710352933,0.0981882076002,0.266994745381,0.469751000121,0.542551253422
 09/25  22:00:00,1.80099939485,0.488576823448,0.0,0.0,0.54112598413,0.189143859225,0.730269843356,0.189143859225,0.359032714826,0.0736411557002,0.216471390852,0.406509290111,0.460574497712
 09/25  23:00:00,1.40397194535,0.396827244194,0.0,0.0,0.433654128628,0.153484108532,0.58713823716,0.153484108532,0.250234982907,0.051325651493,0.146949064735,0.353249009055,0.372493744178
 09/25  24:00:00,0.862137658002,0.297506164297,0.0,0.0,0.222027140445,0.0819632247074,0.303990365153,0.0819632247074,0.126930753737,0.026034750362,0.0979160521221,0.292190736629,0.277378653357
 09/26  01:00:00,0.779247224171,0.252287576064,0.0,0.0,0.233555073045,0.0863147463848,0.31986981943,0.0863147463848,0.0761584788412,0.0156208474893,0.0834923761498,0.26903070226,0.23375544029
 09/26  02:00:00,0.690229127314,0.240845675103,0.0,0.0,0.201765396009,0.0746064503413,0.27637184635,0.0746064503413,0.0507723081445,0.0104139001448,0.0716845669617,0.265911505712,0.222528404671
 09/26  03:00:00,0.602259566334,0.243892084647,0.0,0.0,0.144285462692,0.0553493249631,0.199634787655,0.0553493249631,0.0507723081445,0.0104139001448,0.0641951005342,0.262168469855,0.225832652626
 09/26  04:00:00,0.557283491904,0.277300785502,0.0,0.0,0.111897168014,0.0433241072371,0.155221275251,0.0433241072371,0.0507723081445,0.0104139001448,0.0735359875481,0.252265020815,0.259923550944
 09/26  05:00:00,0.592229459596,0.431578610897,0.0,0.0,0.104326976438,0.0404002094617,0.1447271859,0.0404002094617,0.0543988992085,0.0111577507397,0.0853631352956,0.281507488452,0.412187013754
 09/26  06:00:00,0.767648471685,0.717812307805,0.0,0.0,0.122074593512,0.0472675011133,0.169342094626,0.0472675011133,0.101544616289,0.0208278057453,0.135604734988,0.325254220037,0.695407224236
 09/26  07:00:00,1.04462762286,0.793240937615,0.0,0.0,0.155327746149,0.0580750074402,0.213402753589,0.0580750074402,0.192209459386,0.0394240501584,0.208909382217,0.345606977512,0.769433857687
 09/26  08:00:00,1.04456264668,0.76627396783,0.0,0.0,0.203375862978,0.0721402487042,0.275516111682,0.0721402487042,0.15957013981,0.0327294070799,0.269481251481,0.292190736629,0.74614645689
 09/26  09:00:00,1.09827742033,0.698591333402,0.0,0.0,0.305763142063,0.102198132774,0.407961274836,0.102198132774,0.0797850699051,0.0163646967203,0.330413434083,0.248677944785,0.681461193987
 09/26  10:00:00,1.41421796242,0.624569379264,0.0,0.0,0.551134614361,0.172804298119,0.72393891248,0.172804298119,0.0616520879862,0.0126454505655,0.346380073072,0.254526438312,0.607036367332
 09/26  11:00:00,1.56252674758,0.559533905667,0.0,0.0,0.655044832048,0.202889883095,0.857934715142,0.202889883095,0.0616520879862,0.0126454505655,0.36061507566,0.254604418226,0.541995522102
 09/26  12:00:00,1.8165244795,0.508533264385,0.0,0.0,0.868444103733,0.258384075598,1.12682817933,0.258384075598,0.0616520879862,0.0126454505655,0.350008238641,0.250315522973,0.491290320665
 09/26  13:00:00,2.09743651536,0.480317126548,0.0,0.0,1.1117756918,0.318293368544,1.43006906035,0.318293368544,0.0616520879862,0.0126454505655,0.319023623067,0.258971293393,0.462477931503
 09/26  14:00:00,2.39035360649,0.451683551079,0.0,0.0,1.3560290523,0.377169234676,1.73319828697,0.377169234676,0.0616520879862,0.0126454505655,0.294229243714,0.273553537255,0.432839860559
 09/26  15:00:00,2.50851851144,0.457246755909,0.0,0.0,1.43126903153,0.398091440353,1.82936047188,0.398091440353,0.0616520879862,0.0126454505655,0.301025880583,0.288759620426,0.437355596845
 09/26  16:00:00,2.62550810836,0.497423556792,0.0,0.0,1.43766135239,0.405564343499,1.84322569589,0.405564343499,0.0689052967132,0.0141331490274,0.34261694473,0.341552022,0.473895801809
 09/26  17:00:00,2.92971903156,0.58240052544,0.0,0.0,1.52259987252,0.435793157578,1.9583930301,0.435793157578,0.101544616289,0.0208278057453,0.418947458642,0.41493112079,0.55381806328
 09/26  18:00:00,2.71173561579,0.660238142769,0.0,0.0,1.23448234701,0.372341538382,1.60682388539,0.372341538382,0.188582868322,0.0386802009275,0.382083699719,0.450489961437,0.629206215707
 09/26  19:00:00,2.50621335178,0.674810941779,0.0,0.0,0.983692085183,0.312527650031,1.29621973521,0.312527650031,0.344526350571,0.070665745137,0.314732295471,0.464994225385,0.642779890875
 09/26  20:00:00,2.56843018842,0.631316993302,0.0,0.0,0.887763269401,0.282201842987,1.16996511239,0.282201842987,0.514976263573,0.10562669991,0.281807004861,0.480980107693,0.598184757519
 09/26  21:00:00,2.34603226034,0.576682917203,0.0,0.0,0.767174169906,0.250138784395,1.0173129543,0.250138784395,0.478710352933,0.0981882076002,0.266994745381,0.469751000121,0.544324196652
 09/26  22:00:00,1.91847189437,0.489930397586,0.0,0.0,0.635372355202,0.212369987679,0.847742342881,0.212369987679,0.359032714826,0.0736411557002,0.216471390852,0.406509290111,0.46192807185
 09/26  23:00:00,1.45206394205,0.397723434617,0.0,0.0,0.468949516276,0.16628071758,0.635230233856,0.16628071758,0.250234982907,0.051325651493,0.146949064735,0.353249009055,0.373389934601
 09/26  24:00:00,1.05437981773,0.297931750791,0.0,0.0,0.36514512401,0.131087400871,0.496232524881,0.131087400871,0.126930753737,0.026034750362,0.0979160521221,0.292190736629,0.277804239851
 09/27  01:00:00,0.827578047807,0.2525031402,0.0,0.0,0.270199062753,0.0980015803133,0.368200643067,0.0980015803133,0.0761584788412,0.0156208474893,0.0834923761498,0.26903070226,0.233971004427
 09/27  02:00:00,0.551606574732,0.240997102638,0.0,0.0,0.100207161142,0.0375421326269,0.137749293769,0.0375421326269,0.0507723081445,0.0104139001448,0.0716845669617,0.265911505712,0.222679832206
 09/27  03:00:00,0.474317404006,0.244061783159,0.0,0.0,0.0521353060186,0.0195573193088,0.0716926253274,0.0195573193088,0.0507723081445,0.0104139001448,0.0641951005342,0.262168469855,0.226002351138
 09/27  04:00:00,0.499522207602,0.277648947101,0.0,0.0,0.0706873654205,0.0267726255293,0.0974599909498,0.0267726255293,0.0507723081445,0.0104139001448,0.0735359875481,0.252265020815,0.260271712542
 09/27  05:00:00,0.493088385944,0.432682360244,0.0,0.0,0.0328053588649,0.0127807533835,0.0455861122483,0.0127807533835,0.0543988992085,0.0111577507397,0.0853631352956,0.281507488452,0.4132907631
 09/27  06:00:00,0.598306377059,0.720797932941,0.0,0.0,0.0,0.0,0.0,0.0,0.101544616289,0.0208278057453,0.135604734988,0.325254220037,0.698392849372
 09/27  07:00:00,0.98474888866,0.796323921664,0.0,0.0,0.112159239702,0.0413647796851,0.153524019387,0.0413647796851,0.192209459386,0.0394240501584,0.208909382217,0.345606977512,0.772516841736
 09/27  08:00:00,1.05474031856,0.769142340134,0.0,0.0,0.211824776366,0.0738690071906,0.285693783557,0.0738690071906,0.15957013981,0.0327294070799,0.269481251481,0.292190736629,0.749014829194
 09/27  09:00:00,1.11447861007,0.701167397148,0.0,0.0,0.318440894052,0.105721570525,0.424162464577,0.105721570525,0.0797850699051,0.0163646967203,0.330413434083,0.248677944785,0.684037257733
 09/27  10:00:00,1.39850101861,0.62678138475,0.0,0.0,0.536987329316,0.17123463936,0.708221968675,0.17123463936,0.0616520879862,0.0126454505655,0.346380073072,0.254526438312,0.609248372818
 09/27  11:00:00,1.6006156232,0.561408993556,0.0,0.0,0.686091983231,0.209931607535,0.896023590766,0.209931607535,0.0616520879862,0.0126454505655,0.36061507566,0.254604418226,0.543870609991
 09/27  12:00:00,1.80963990038,0.510145465014,0.0,0.0,0.860074061393,0.259869538818,1.11994360021,0.259869538818,0.0616520879862,0.0126454505655,0.350008238641,0.250315522973,0.492902521294
 09/27  13:00:00,2.05549179778,0.481762269505,0.0,0.0,1.07258217492,0.315542167846,1.38812434277,0.315542167846,0.0616520879862,0.0126454505655,0.319023623067,0.258971293393,0.46392307446
 09/27  14:00:00,2.37057028128,0.45297121951,0.0,0.0,1.33613858796,0.3772763738,1.71341496176,0.3772763738,0.0616520879862,0.0126454505655,0.294229243714,0.273553537255,0.43412752899
 09/27  15:00:00,2.49434921101,0.458548869728,0.0,0.0,1.4155045681,0.399686603346,1.81519117145,0.399686603346,0.0616520879862,0.0126454505655,0.301025880583,0.288759620426,0.438657710664
 09/27  16:00:00,2.62665322598,0.498909511005,0.0,0.0,1.43376152956,0.410609283951,1.84437081351,0.410609283951,0.0689052967132,0.0141331490274,0.34261694473,0.341552022,0.475381756022
 09/27  17:00:00,2.87456895426,0.584264970793,0.0,0.0,1.47072933044,0.432513622359,1.9032429528,0.432513622359,0.101544616289,0.0208278057453,0.418947458642,0.41493112079,0.555682508633
 09/27  18:00:00,2.65290460567,0.662438166742,0.0,0.0,1.18176274902,0.366230126242,1.54799287527,0.366230126242,0.188582868322,0.0386802009275,0.382083699719,0.450489961437,0.631406239679
 09/27  19:00:00,2.46573649544,0.677054215465,0.0,0.0,0.949356439909,0.30638643897,1.25574287888,0.30638643897,0.344526350571,0.070665745137,0.314732295471,0.464994225385,0.645023164561
 09/27  20:00:00,2.47082300495,0.63335994567,0.0,0.0,0.805525826986,0.266832101931,1.07235792892,0.266832101931,0.514976263573,0.10562669991,0.281807004861,0.480980107693,0.600227709886
 09/27  21:00:00,2.22656713796,0.578477878009,0.0,0.0,0.670142755124,0.227705076803,0.897847831928,0.227705076803,0.478710352933,0.0981882076002,0.266994745381,0.469751000121,0.546119157458
 09/27  22:00:00,1.78175387063,0.491300500192,0.0,0.0,0.525919180464,0.185105138675,0.711024319139,0.185105138675,0.359032714826,0.0736411557002,0.216471390852,0.406509290111,0.463298174456
 09/27  23:00:00,1.36637948867,0.398629963057,0.0,0.0,0.403813338839,0.145732441643,0.549545780483,0.145732441643,0.250234982907,0.051325651493,0.146949064735,0.353249009055,0.374296463041
 09/27  24:00:00,0.951828773933,0.29836123611,0.0,0.0,0.288459952804,0.105221528279,0.393681481083,0.105221528279,0.126930753737,0.026034750362,0.0979160521221,0.292190736629,0.27823372517
 09/28  01:00:00,0.783846185958,0.252720173338,0.0,0.0,0.236342191643,0.0881265895746,0.324468781217,0.0881265895746,0.0761584788412,0.0156208474893,0.0834923761498,0.26903070226,0.234188037564
 09/28  02:00:00,0.666670275205,0.24115142258,0.0,0.0,0.183121935134,0.0696910591079,0.252812994242,0.0696910591079,0.0507723081445,0.0104139001448,0.0716845669617,0.265911505712,0.222834152148
 09/28  03:00:00,0.613944667736,0.244234883581,0.0,0.0,0.153056455076,0.0582634339819,0.211319889058,0.0582634339819,0.0507723081445,0.0104139001448,0.0641951005342,0.262168469855,0.22617545156
 09/28  04:00:00,0.583366517678,0.278002555513,0.0,0.0,0.131305711315,0.0499985897106,0.181304301025,0.0499985897106,0.0507723081445,0.0104139001448,0.0735359875481,0.252265020815,0.260625320954
 09/28  05:00:00,0.622072362649,0.433800619613,0.0,0.0,0.126430108229,0.0481399807248,0.174570088954,0.0481399807248,0.0543988992085,0.0111577507397,0.0853631352956,0.281507488452,0.41440902247
 09/28  06:00:00,0.800957395967,0.722889240944,0.0,0.0,0.146779465491,0.0558715534165,0.202651018908,0.0558715534165,0.101544616289,0.0208278057453,0.135604734988,0.325254220037,0.700484157376
 09/28  07:00:00,1.06930997715,0.79917098413,0.0,0.0,0.173407177896,0.0646779299752,0.238085107871,0.0646779299752,0.192209459386,0.0394240501584,0.208909382217,0.345606977512,0.775363904203
 09/28  08:00:00,1.08854984406,0.772044897789,0.0,0.0,0.23766148856,0.0818418204946,0.319503309055,0.0818418204946,0.15957013981,0.0327294070799,0.269481251481,0.292190736629,0.751917386849
 09/28  09:00:00,1.12310225029,0.703774053622,0.0,0.0,0.323988628577,0.108797476221,0.432786104798,0.108797476221,0.0797850699051,0.0163646967203,0.330413434083,0.248677944785,0.686643914206
 09/28  10:00:00,1.38357995771,0.629019442011,0.0,0.0,0.523889272472,0.169411635305,0.693300907776,0.169411635305,0.0616520879862,0.0126454505655,0.346380073072,0.254526438312,0.611486430079
 09/28  11:00:00,1.552401689,0.563305728933,0.0,0.0,0.645156174948,0.202653481617,0.847809656565,0.202653481617,0.0616520879862,0.0126454505655,0.36061507566,0.254604418226,0.545767345367
 09/28  12:00:00,1.78272578788,0.511775824954,0.0,0.0,0.839357935124,0.253671552587,1.09302948771,0.253671552587,0.0616520879862,0.0126454505655,0.350008238641,0.250315522973,0.494532881234
