,State,Locale,Load Level,File Dir
770,TX,Dallas-Fort Worth Intl AP,BASE,residential_load_data/BASE/USA_TX_Dallas-Fort.Worth.Intl.AP.722590_TMY3_BASE.csv
771,TX,Dallas-Love Field,BASE,residential_load_data/BASE/USA_TX_Dallas-Love.Field.722583_TMY3_BASE.csv
772,TX,Dallas-Redbird AP,BASE,residential_load_data/BASE/USA_TX_Dallas-Redbird.AP.722599_TMY3_BASE.csv
773,TX,Del Rio-Laughlin AFB,BASE,residential_load_data/BASE/USA_TX_Del.Rio-Laughlin.AFB.722615_TMY3_BASE.csv
774,TX,Del Rio,BASE,residential_load_data/BASE/USA_TX_Del.Rio.722610_TMY3_BASE.csv
775,TX,Draughon-Miller Central Texas AP,BASE,residential_load_data/BASE/USA_TX_Draughon-Miller.Central.Texas.AP.722577_TMY3_BASE.csv
776,TX,El Paso Intl AP,BASE,residential_load_data/BASE/USA_TX_El.Paso.Intl.AP.722700_TMY3_BASE.csv
777,TX,Fort Hood,BASE,residential_load_data/BASE/USA_TX_Fort.Hood.722570_TMY3_BASE.csv
778,TX,Fort Worth-Alliance AP,BASE,residential_load_data/BASE/USA_TX_Fort.Worth-Alliance.AP.722594_TMY3_BASE.csv
779,TX,Fort Worth-Meacham AP,BASE,residential_load_data/BASE/USA_TX_Fort.Worth-Meacham.AP.722596_TMY3_BASE.csv
780,TX,Fort Worth NAS,BASE,residential_load_data/BASE/USA_TX_Fort.Worth.NAS.722595_TMY3_BASE.csv
781,TX,Galveston,BASE,residential_load_data/BASE/USA_TX_Galveston.722420_TMY3_BASE.csv
782,TX,Georgetown AWOS,BASE,residential_load_data/BASE/USA_TX_Georgetown.AWOS.722547_TMY3_BASE.csv
783,TX,Greenville Muni AP,BASE,residential_load_data/BASE/USA_TX_Greenville.Muni.AP.722588_TMY3_BASE.csv
784,TX,Harlingen-Valley Intl AP,BASE,residential_load_data/BASE/USA_TX_Harlingen-Valley.Intl.AP.722505_TMY3_BASE.csv
785,TX,Hondo Muni AP,BASE,residential_load_data/BASE/USA_TX_Hondo.Muni.AP.722533_TMY3_BASE.csv
786,TX,Houston-Bush Intercontinental AP,BASE,residential_load_data/BASE/USA_TX_Houston-Bush.Intercontinental.AP.722430_TMY3_BASE.csv
787,TX,Houston-D W Hooks AP,BASE,residential_load_data/BASE/USA_TX_Houston-D.W.Hooks.AP.722429_TMY3_BASE.csv
788,TX,Houston-Ellington AFB,BASE,residential_load_data/BASE/USA_TX_Houston-Ellington.AFB.722436_TMY3_BASE.csv
789,TX,Houston-William P Hobby AP,BASE,residential_load_data/BASE/USA_TX_Houston-William.P.Hobby.AP.722435_TMY3_BASE.csv
790,TX,Killeen-Fort Hood Rgnl AP,BASE,residential_load_data/BASE/USA_TX_Killeen-Fort.Hood.Rgnl.AP.722576_TMY3_BASE.csv
791,TX,Killeen Muni AWOS,BASE,residential_load_data/BASE/USA_TX_Killeen.Muni.AWOS.722575_TMY3_BASE.csv
792,TX,Kingsville,BASE,residential_load_data/BASE/USA_TX_Kingsville.722516_TMY3_BASE.csv
793,TX,Laredo Intl AP,BASE,residential_load_data/BASE/USA_TX_Laredo.Intl.AP.722520_TMY3_BASE.csv
794,TX,Longview-Gregg County AP,BASE,residential_load_data/BASE/USA_TX_Longview-Gregg.County.AP.722470_TMY3_BASE.csv
795,TX,Lubbock Intl AP,BASE,residential_load_data/BASE/USA_TX_Lubbock.Intl.AP.722670_TMY3_BASE.csv
796,TX,Lufkin-Angelina Co AP,BASE,residential_load_data/BASE/USA_TX_Lufkin-Angelina.Co.AP.722446_TMY3_BASE.csv
797,TX,Marfa AP,BASE,residential_load_data/BASE/USA_TX_Marfa.AP.722640_TMY3_BASE.csv
798,TX,McAllen-Miller Intl AP,BASE,residential_load_data/BASE/USA_TX_McAllen-Miller.Intl.AP.722506_TMY3_BASE.csv
799,TX,McGregor AWOS,BASE,residential_load_data/BASE/USA_TX_McGregor.AWOS.722563_TMY3_BASE.csv
800,TX,Midland Intl AP,BASE,residential_load_data/BASE/USA_TX_Midland.Intl.AP.722650_TMY3_BASE.csv
801,TX,Mineral Wells Muni AP,BASE,residential_load_data/BASE/USA_TX_Mineral.Wells.Muni.AP.722597_TMY3_BASE.csv
802,TX,Nacogdoches AWOS,BASE,residential_load_data/BASE/USA_TX_Nacogdoches.AWOS.722499_TMY3_BASE.csv
803,TX,Palacios Muni AP,BASE,residential_load_data/BASE/USA_TX_Palacios.Muni.AP.722555_TMY3_BASE.csv
804,TX,Port Arthur-Jefferson Co AP,BASE,residential_load_data/BASE/USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3_BASE.csv
805,TX,Randolph AFB,BASE,residential_load_data/BASE/USA_TX_Randolph.AFB.722536_TMY3_BASE.csv
806,TX,Rockport-Aransas Co AP,BASE,residential_load_data/BASE/USA_TX_Rockport-Aransas.Co.AP.722524_TMY3_BASE.csv
807,TX,San Angelo-Mathis AP,BASE,residential_load_data/BASE/USA_TX_San.Angelo-Mathis.AP.722630_TMY3_BASE.csv
808,TX,San Antonio-Kelly AFB,BASE,residential_load_data/BASE/USA_TX_San.Antonio-Kelly.AFB.722535_TMY3_BASE.csv
809,TX,San Antonio-Stinson AP,BASE,residential_load_data/BASE/USA_TX_San.Antonio-Stinson.AP.722523_TMY3_BASE.csv
810,TX,San Antonio Intl AP,BASE,residential_load_data/BASE/USA_TX_San.Antonio.Intl.AP.722530_TMY3_BASE.csv
811,TX,Tyler-Pounds Field,BASE,residential_load_data/BASE/USA_TX_Tyler-Pounds.Field.722448_TMY3_BASE.csv
812,TX,Victoria Rgnl AP,BASE,residential_load_data/BASE/USA_TX_Victoria.Rgnl.AP.722550_TMY3_BASE.csv
813,TX,Waco Rgnl AP,BASE,residential_load_data/BASE/USA_TX_Waco.Rgnl.AP.722560_TMY3_BASE.csv
814,TX,Wichita Falls Muni AP,BASE,residential_load_data/BASE/USA_TX_Wichita.Falls.Muni.AP.723510_TMY3_BASE.csv
815,TX,Wink-Winkler County AP,BASE,residential_load_data/BASE/USA_TX_Wink-Winkler.County.AP.722656_TMY3_BASE.csv
816,UT,Blanding Muni AP,BASE,residential_load_data/BASE/USA_UT_Blanding.Muni.AP.724723_TMY3_BASE.csv
817,UT,Bryce Canyon AP,BASE,residential_load_data/BASE/USA_UT_Bryce.Canyon.AP.724756_TMY3_BASE.csv
818,UT,Cedar City Muni AP,BASE,residential_load_data/BASE/USA_UT_Cedar.City.Muni.AP.724755_TMY3_BASE.csv
819,UT,Delta Muni AP,BASE,residential_load_data/BASE/USA_UT_Delta.Muni.AP.724795_TMY3_BASE.csv
820,UT,Hanksville AP,BASE,residential_load_data/BASE/USA_UT_Hanksville.AP.724735_TMY3_BASE.csv
821,UT,Moab-Canyonlands Field,BASE,residential_load_data/BASE/USA_UT_Moab-Canyonlands.Field.724776_TMY3_BASE.csv
822,UT,Ogden-Hill AFB,BASE,residential_load_data/BASE/USA_UT_Ogden-Hill.AFB.725755_TMY3_BASE.csv
823,UT,Ogden-Hinkley AP,BASE,residential_load_data/BASE/USA_UT_Ogden-Hinkley.AP.725750_TMY3_BASE.csv
824,UT,Provo Muni AWOS,BASE,residential_load_data/BASE/USA_UT_Provo.Muni.AWOS.725724_TMY3_BASE.csv
825,UT,Saint George AWOS,BASE,residential_load_data/BASE/USA_UT_Saint.George.AWOS.724754_TMY3_BASE.csv
826,UT,Salt Lake City Intl AP,BASE,residential_load_data/BASE/USA_UT_Salt.Lake.City.Intl.AP.725720_TMY3_BASE.csv
827,UT,Vernal AP,BASE,residential_load_data/BASE/USA_UT_Vernal.AP.725705_TMY3_BASE.csv
828,UT,Wendover USAF Auxiliary Field,BASE,residential_load_data/BASE/USA_UT_Wendover.USAF.Auxiliary.Field.725810_TMY3_BASE.csv
829,VA,Abingdon-Virgina Highlands AP,BASE,residential_load_data/BASE/USA_VA_Abingdon-Virgina.Highlands.AP.724058_TMY3_BASE.csv
830,VA,Arlington-Ronald Reagan Washington Natl AP,BASE,residential_load_data/BASE/USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_BASE.csv
831,VA,Blacksburg-Virginia Tech AP,BASE,residential_load_data/BASE/USA_VA_Blacksburg-Virginia.Tech.AP.724113_TMY3_BASE.csv
832,VA,Charlottesville-Albemarle County AP,BASE,residential_load_data/BASE/USA_VA_Charlottesville-Albemarle.County.AP.724016_TMY3_BASE.csv
833,VA,Danville Rgnl AP,BASE,residential_load_data/BASE/USA_VA_Danville.Rgnl.AP.724106_TMY3_BASE.csv
834,VA,Davison AAF,BASE,residential_load_data/BASE/USA_VA_Davison.AAF.724037_TMY3_BASE.csv
835,VA,Farmville Muni AP,BASE,residential_load_data/BASE/USA_VA_Farmville.Muni.AP.724017_TMY3_BASE.csv
836,VA,Franklin Muni AP,BASE,residential_load_data/BASE/USA_VA_Franklin.Muni.AP.723083_TMY3_BASE.csv
837,VA,Fredericksburg-Shannon AP,BASE,residential_load_data/BASE/USA_VA_Fredericksburg-Shannon.AP.724033_TMY3_BASE.csv
838,VA,Hillsville-Twin County AP,BASE,residential_load_data/BASE/USA_VA_Hillsville-Twin.County.AP.724107_TMY3_BASE.csv
839,VA,Hot Springs-Ingalls Field,BASE,residential_load_data/BASE/USA_VA_Hot.Springs-Ingalls.Field.724115_TMY3_BASE.csv
840,VA,Langley AFB,BASE,residential_load_data/BASE/USA_VA_Langley.AFB.745980_TMY3_BASE.csv
841,VA,Leesburg Muni AP-Godfrey Field,BASE,residential_load_data/BASE/USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3_BASE.csv
842,VA,Lynchburg Rgnl AP-Preston Glen Field,BASE,residential_load_data/BASE/USA_VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100_TMY3_BASE.csv
843,VA,Manassas Muni AWOS,BASE,residential_load_data/BASE/USA_VA_Manassas.Muni.AWOS.724036_TMY3_BASE.csv
844,VA,Marion-Wytheville-Mountain Empire AP,BASE,residential_load_data/BASE/USA_VA_Marion-Wytheville-Mountain.Empire.AP.724056_TMY3_BASE.csv
845,VA,Martinsville-Blue Ridge AP,BASE,residential_load_data/BASE/USA_VA_Martinsville-Blue.Ridge.AP.745985_TMY3_BASE.csv
846,VA,Melfa-Accomack County AP,BASE,residential_load_data/BASE/USA_VA_Melfa-Accomack.County.AP.724026_TMY3_BASE.csv
847,VA,Newport News,BASE,residential_load_data/BASE/USA_VA_Newport.News.723086_TMY3_BASE.csv
848,VA,Norfolk Intl AP,BASE,residential_load_data/BASE/USA_VA_Norfolk.Intl.AP.723080_TMY3_BASE.csv
849,VA,Norfolk NAS,BASE,residential_load_data/BASE/USA_VA_Norfolk.NAS.723085_TMY3_BASE.csv
850,VA,Oceana NAS,BASE,residential_load_data/BASE/USA_VA_Oceana.NAS.723075_TMY3_BASE.csv
851,VA,Petersburg Muni AP,BASE,residential_load_data/BASE/USA_VA_Petersburg.Muni.AP.724014_TMY3_BASE.csv
852,VA,Pulaski-New River Valley AP,BASE,residential_load_data/BASE/USA_VA_Pulaski-New.River.Valley.AP.724116_TMY3_BASE.csv
853,VA,Quantico MCAS,BASE,residential_load_data/BASE/USA_VA_Quantico.MCAS.724035_TMY3_BASE.csv
854,VA,Richmond Intl AP,BASE,residential_load_data/BASE/USA_VA_Richmond.Intl.AP.724010_TMY3_BASE.csv
855,VA,Roanoke Rgnl AP-Woodrum Field,BASE,residential_load_data/BASE/USA_VA_Roanoke.Rgnl.AP-Woodrum.Field.724110_TMY3_BASE.csv
856,VA,Staunton-Shenandoah Valley Rgnl AP,BASE,residential_load_data/BASE/USA_VA_Staunton-Shenandoah.Valley.Rgnl.AP.724105_TMY3_BASE.csv
857,VA,Sterling-Washington Dulles Intl AP,BASE,residential_load_data/BASE/USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3_BASE.csv
858,VA,Winchester Rgnl AP,BASE,residential_load_data/BASE/USA_VA_Winchester.Rgnl.AP.724053_TMY3_BASE.csv
859,VA,Wise-Lonesome Pine AP,BASE,residential_load_data/BASE/USA_VA_Wise-Lonesome.Pine.AP.724117_TMY3_BASE.csv
860,VT,Burlington Intl AP,BASE,residential_load_data/BASE/USA_VT_Burlington.Intl.AP.726170_TMY3_BASE.csv
861,VT,Montpelier AP,BASE,residential_load_data/BASE/USA_VT_Montpelier.AP.726145_TMY3_BASE.csv
862,VT,Rutland State AP,BASE,residential_load_data/BASE/USA_VT_Rutland.State.AP.725165_TMY3_BASE.csv
863,VT,Springfield-Hartnes State AP,BASE,residential_load_data/BASE/USA_VT_Springfield-Hartnes.State.AP.726115_TMY3_BASE.csv
864,WA,Bellingham Intl AP,BASE,residential_load_data/BASE/USA_WA_Bellingham.Intl.AP.727976_TMY3_BASE.csv
865,WA,Bremerton National AP,BASE,residential_load_data/BASE/USA_WA_Bremerton.National.AP.727928_TMY3_BASE.csv
866,WA,Ephrata Muni AP,BASE,residential_load_data/BASE/USA_WA_Ephrata.Muni.AP.727826_TMY3_BASE.csv
867,WA,Fairchild AFB,BASE,residential_load_data/BASE/USA_WA_Fairchild.AFB.727855_TMY3_BASE.csv
868,WA,Fort Lewis-Gray AAF,BASE,residential_load_data/BASE/USA_WA_Fort.Lewis-Gray.AAF.742070_TMY3_BASE.csv
869,WA,Hanford,BASE,residential_load_data/BASE/USA_WA_Hanford.727840_TMY3_BASE.csv
870,WA,Hoquiam AP,BASE,residential_load_data/BASE/USA_WA_Hoquiam.AP.727923_TMY3_BASE.csv
871,WA,Kelso AP,BASE,residential_load_data/BASE/USA_WA_Kelso.AP.727924_TMY3_BASE.csv
872,WA,Moses Lake-Grant County AP,BASE,residential_load_data/BASE/USA_WA_Moses.Lake-Grant.County.AP.727827_TMY3_BASE.csv
873,WA,Olympia AP,BASE,residential_load_data/BASE/USA_WA_Olympia.AP.727920_TMY3_BASE.csv
874,WA,Pasco-Tri Cities AP,BASE,residential_load_data/BASE/USA_WA_Pasco-Tri.Cities.AP.727845_TMY3_BASE.csv
875,WA,Port Angeles-William R Fairchild Intl AP,BASE,residential_load_data/BASE/USA_WA_Port.Angeles-William.R.Fairchild.Intl.AP.727885_TMY3_BASE.csv
876,WA,Pullman-Moscow Rgnl AP,BASE,residential_load_data/BASE/USA_WA_Pullman-Moscow.Rgnl.AP.727857_TMY3_BASE.csv
877,WA,Quillayute State AP,BASE,residential_load_data/BASE/USA_WA_Quillayute.State.AP.727970_TMY3_BASE.csv
878,WA,Renton Muni AP,BASE,residential_load_data/BASE/USA_WA_Renton.Muni.AP.727934_TMY3_BASE.csv
879,WA,Seattle-Boeing Field,BASE,residential_load_data/BASE/USA_WA_Seattle-Boeing.Field.727935_TMY3_BASE.csv
880,WA,Seattle-Tacoma Intl AP,BASE,residential_load_data/BASE/USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3_BASE.csv
881,WA,Snohomish County AP,BASE,residential_load_data/BASE/USA_WA_Snohomish.County.AP.727937_TMY3_BASE.csv
882,WA,Spokane-Felts Field,BASE,residential_load_data/BASE/USA_WA_Spokane-Felts.Field.727856_TMY3_BASE.csv
883,WA,Spokane Intl AP,BASE,residential_load_data/BASE/USA_WA_Spokane.Intl.AP.727850_TMY3_BASE.csv
884,WA,Stampede Pass,BASE,residential_load_data/BASE/USA_WA_Stampede.Pass.727815_TMY3_BASE.csv
885,WA,Tacoma-McChord AFB,BASE,residential_load_data/BASE/USA_WA_Tacoma-McChord.AFB.742060_TMY3_BASE.csv
886,WA,Tacoma Narrows AP,BASE,residential_load_data/BASE/USA_WA_Tacoma.Narrows.AP.727938_TMY3_BASE.csv
887,WA,The Dalles Muni AP,BASE,residential_load_data/BASE/USA_WA_The.Dalles.Muni.AP.726988_TMY3_BASE.csv
888,WA,Toledo-Winlock-Ed Carlson Mem AP,BASE,residential_load_data/BASE/USA_WA_Toledo-Winlock-Ed.Carlson.Mem.AP.727926_TMY3_BASE.csv
889,WA,Walla Walla City-County AP,BASE,residential_load_data/BASE/USA_WA_Walla.Walla.City-County.AP.727846_TMY3_BASE.csv
890,WA,Wenatchee-Pangborn Mem AP,BASE,residential_load_data/BASE/USA_WA_Wenatchee-Pangborn.Mem.AP.727825_TMY3_BASE.csv
891,WA,Whidbey Island NAS,BASE,residential_load_data/BASE/USA_WA_Whidbey.Island.NAS.690230_TMY3_BASE.csv
892,WA,Yakima Air Terminal-McAllister Field,BASE,residential_load_data/BASE/USA_WA_Yakima.Air.Terminal-McAllister.Field.727810_TMY3_BASE.csv
893,WI,Appleton-Outagamie County AP,BASE,residential_load_data/BASE/USA_WI_Appleton-Outagamie.County.AP.726457_TMY3_BASE.csv
894,WI,Eau Claire County AP,BASE,residential_load_data/BASE/USA_WI_Eau.Claire.County.AP.726435_TMY3_BASE.csv
895,WI,Ephraim AWOS,BASE,residential_load_data/BASE/USA_WI_Ephraim.AWOS.726626_TMY3_BASE.csv
896,WI,Green Bay-Austin Straubel Intl AP,BASE,residential_load_data/BASE/USA_WI_Green.Bay-Austin.Straubel.Intl.AP.726450_TMY3_BASE.csv
897,WI,Janesville-Rock County AP,BASE,residential_load_data/BASE/USA_WI_Janesville-Rock.County.AP.726415_TMY3_BASE.csv
898,WI,La Crosse Muni AP,BASE,residential_load_data/BASE/USA_WI_La.Crosse.Muni.AP.726430_TMY3_BASE.csv
899,WI,Lone Rock AP,BASE,residential_load_data/BASE/USA_WI_Lone.Rock.AP.726416_TMY3_BASE.csv
900,WI,Madison-Dane County Rgnl AP,BASE,residential_load_data/BASE/USA_WI_Madison-Dane.County.Rgnl.AP.726410_TMY3_BASE.csv
901,WI,Manitowac Muni AWOS,BASE,residential_load_data/BASE/USA_WI_Manitowac.Muni.AWOS.726455_TMY3_BASE.csv
902,WI,Marshfield Muni AP,BASE,residential_load_data/BASE/USA_WI_Marshfield.Muni.AP.726574_TMY3_BASE.csv
903,WI,Milwaukee-Mitchell Intl AP,BASE,residential_load_data/BASE/USA_WI_Milwaukee-Mitchell.Intl.AP.726400_TMY3_BASE.csv
904,WI,Minocqua-Woodruff-Lee Field,BASE,residential_load_data/BASE/USA_WI_Minocqua-Woodruff-Lee.Field.726404_TMY3_BASE.csv
905,WI,Mosinee-Central Wisconsin AP,BASE,residential_load_data/BASE/USA_WI_Mosinee-Central.Wisconsin.AP.726465_TMY3_BASE.csv
906,WI,Phillips-Price County AP,BASE,residential_load_data/BASE/USA_WI_Phillips-Price.County.AP.726468_TMY3_BASE.csv
907,WI,Rice Lake Muni AP,BASE,residential_load_data/BASE/USA_WI_Rice.Lake.Muni.AP.726467_TMY3_BASE.csv
908,WI,Sturgeon Bay-Door County AP,BASE,residential_load_data/BASE/USA_WI_Sturgeon.Bay-Door.County.AP.726458_TMY3_BASE.csv
909,WI,Watertown Muni AP,BASE,residential_load_data/BASE/USA_WI_Watertown.Muni.AP.726464_TMY3_BASE.csv
910,WI,Wausau Muni AP,BASE,residential_load_data/BASE/USA_WI_Wausau.Muni.AP.726463_TMY3_BASE.csv
911,WI,Wittman Rgnl AP,BASE,residential_load_data/BASE/USA_WI_Wittman.Rgnl.AP.726456_TMY3_BASE.csv
912,WV,Beckley-Raleigh County Mem AP,BASE,residential_load_data/BASE/USA_WV_Beckley-Raleigh.County.Mem.AP.724120_TMY3_BASE.csv
913,WV,Bluefield-Mercer County AP,BASE,residential_load_data/BASE/USA_WV_Bluefield-Mercer.County.AP.724125_TMY3_BASE.csv
914,WV,Charleston-Yeager AP,BASE,residential_load_data/BASE/USA_WV_Charleston-Yeager.AP.724140_TMY3_BASE.csv
915,WV,Clarksburg-Harrison Marion Rgnl AP,BASE,residential_load_data/BASE/USA_WV_Clarksburg-Harrison.Marion.Rgnl.AP.724175_TMY3_BASE.csv
916,WV,Elkins-Randolph County AP,BASE,residential_load_data/BASE/USA_WV_Elkins-Randolph.County.AP.724170_TMY3_BASE.csv
917,WV,Huntington-Tri State Walker Long Field,BASE,residential_load_data/BASE/USA_WV_Huntington-Tri.State.Walker.Long.Field.724250_TMY3_BASE.csv
918,WV,Lewisburg-Greenbrier Valley AP,BASE,residential_load_data/BASE/USA_WV_Lewisburg-Greenbrier.Valley.AP.724127_TMY3_BASE.csv
919,WV,Martinsburg-Eastern WV Rgnl AP,BASE,residential_load_data/BASE/USA_WV_Martinsburg-Eastern.WV.Rgnl.AP.724177_TMY3_BASE.csv
920,WV,Morgantown Muni-Hart Field,BASE,residential_load_data/BASE/USA_WV_Morgantown.Muni-Hart.Field.724176_TMY3_BASE.csv
921,WV,Parkersburg-Wood County-Gill Robb Wilson AP,BASE,residential_load_data/BASE/USA_WV_Parkersburg-Wood.County-Gill.Robb.Wilson.AP.724273_TMY3_BASE.csv
922,WV,Wheeling-Ohio County AP,BASE,residential_load_data/BASE/USA_WV_Wheeling-Ohio.County.AP.724275_TMY3_BASE.csv
923,WY,Casper-Natrona County Intl AP,BASE,residential_load_data/BASE/USA_WY_Casper-Natrona.County.Intl.AP.725690_TMY3_BASE.csv
924,WY,Cheyenne Muni AP,BASE,residential_load_data/BASE/USA_WY_Cheyenne.Muni.AP.725640_TMY3_BASE.csv
925,WY,Cody Muni AWOS,BASE,residential_load_data/BASE/USA_WY_Cody.Muni.AWOS.726700_TMY3_BASE.csv
926,WY,Evanston-Uinta County AP-Burns Field,BASE,residential_load_data/BASE/USA_WY_Evanston-Uinta.County.AP-Burns.Field.725775_TMY3_BASE.csv
927,WY,Gillette-Gillette County AP,BASE,residential_load_data/BASE/USA_WY_Gillette-Gillette.County.AP.726650_TMY3_BASE.csv
928,WY,Green River-Greater Green River Intergalactic Spaceport,BASE,residential_load_data/BASE/USA_WY_Green.River-Greater.Green.River.Intergalactic.Spaceport.725744_TMY3_BASE.csv
929,WY,Jackson Hole AP,BASE,residential_load_data/BASE/USA_WY_Jackson.Hole.AP.725776_TMY3_BASE.csv
930,WY,Lander-Hunt Field,BASE,residential_load_data/BASE/USA_WY_Lander-Hunt.Field.725760_TMY3_BASE.csv
931,WY,Laramie-General Brees Field,BASE,residential_load_data/BASE/USA_WY_Laramie-General.Brees.Field.725645_TMY3_BASE.csv
932,WY,Rawlins Muni AP,BASE,residential_load_data/BASE/USA_WY_Rawlins.Muni.AP.725745_TMY3_BASE.csv
933,WY,Riverton Rgnl AP,BASE,residential_load_data/BASE/USA_WY_Riverton.Rgnl.AP.725765_TMY3_BASE.csv
934,WY,Sheridan County AP,BASE,residential_load_data/BASE/USA_WY_Sheridan.County.AP.726660_TMY3_BASE.csv
935,WY,Worland Muni AP,BASE,residential_load_data/BASE/USA_WY_Worland.Muni.AP.726665_TMY3_BASE.csv
936,AK,Anchorage Intl AP,HIGH,residential_load_data/HIGH/USA_AK_Anchorage.Intl.AP.702730_TMY3_HIGH.csv
937,AK,Fairbanks Intl AP,HIGH,residential_load_data/HIGH/USA_AK_Fairbanks.Intl.AP.702610_TMY3_HIGH.csv
938,AL,Anniston Metro AP,HIGH,residential_load_data/HIGH/USA_AL_Anniston.Metro.AP.722287_TMY3_HIGH.csv
939,AL,Auburn-Opelika AP,HIGH,residential_load_data/HIGH/USA_AL_Auburn-Opelika.AP.722284_TMY3_HIGH.csv
940,AL,Birmingham Muni AP,HIGH,residential_load_data/HIGH/USA_AL_Birmingham.Muni.AP.722280_TMY3_HIGH.csv
941,AL,Dothan Muni AP,HIGH,residential_load_data/HIGH/USA_AL_Dothan.Muni.AP.722268_TMY3_HIGH.csv
942,AL,Fort Rucker-Cairns Field,HIGH,residential_load_data/HIGH/USA_AL_Fort.Rucker-Cairns.Field.722269_TMY3_HIGH.csv
943,AL,Gadsen Muni AWOS,HIGH,residential_load_data/HIGH/USA_AL_Gadsen.Muni.AWOS.722285_TMY3_HIGH.csv
944,AL,Huntsville Intl AP-Jones Field,HIGH,residential_load_data/HIGH/USA_AL_Huntsville.Intl.AP-Jones.Field.723230_TMY3_HIGH.csv
945,AL,Maxwell AFB,HIGH,residential_load_data/HIGH/USA_AL_Maxwell.AFB.722265_TMY3_HIGH.csv
946,AL,Mobile-Downtown AP,HIGH,residential_load_data/HIGH/USA_AL_Mobile-Downtown.AP.722235_TMY3_HIGH.csv
947,AL,Mobile-Rgnl AP,HIGH,residential_load_data/HIGH/USA_AL_Mobile-Rgnl.AP.722230_TMY3_HIGH.csv
948,AL,Montgomery-Dannelly Field,HIGH,residential_load_data/HIGH/USA_AL_Montgomery-Dannelly.Field.722260_TMY3_HIGH.csv
949,AL,Muscle Shoals Rgnl AP,HIGH,residential_load_data/HIGH/USA_AL_Muscle.Shoals.Rgnl.AP.723235_TMY3_HIGH.csv
950,AL,Troy Air Field,HIGH,residential_load_data/HIGH/USA_AL_Troy.Air.Field.722267_TMY3_HIGH.csv
951,AL,Tuscaloosa Muni AP,HIGH,residential_load_data/HIGH/USA_AL_Tuscaloosa.Muni.AP.722286_TMY3_HIGH.csv
952,AR,Batesville AWOS,HIGH,residential_load_data/HIGH/USA_AR_Batesville.AWOS.723448_TMY3_HIGH.csv
953,AR,Bentonville AWOS,HIGH,residential_load_data/HIGH/USA_AR_Bentonville.AWOS.723444_TMY3_HIGH.csv
954,AR,El Dorado-Goodwin Field,HIGH,residential_load_data/HIGH/USA_AR_El.Dorado-Goodwin.Field.723419_TMY3_HIGH.csv
955,AR,Fayetteville-Drake Field,HIGH,residential_load_data/HIGH/USA_AR_Fayetteville-Drake.Field.723445_TMY3_HIGH.csv
956,AR,Flippin AWOS,HIGH,residential_load_data/HIGH/USA_AR_Flippin.AWOS.723447_TMY3_HIGH.csv
957,AR,Fort Smith Rgnl AP,HIGH,residential_load_data/HIGH/USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3_HIGH.csv
958,AR,Harrison AP,HIGH,residential_load_data/HIGH/USA_AR_Harrison.AP.723446_TMY3_HIGH.csv
959,AR,Hot Springs Mem AP,HIGH,residential_load_data/HIGH/USA_AR_Hot.Springs.Mem.AP.723415_TMY3_HIGH.csv
960,AR,Jonesboro Muni AP,HIGH,residential_load_data/HIGH/USA_AR_Jonesboro.Muni.AP.723407_TMY3_HIGH.csv
961,AR,Little Rock-Adams Field,HIGH,residential_load_data/HIGH/USA_AR_Little.Rock-Adams.Field.723403_TMY3_HIGH.csv
962,AR,Little Rock AFB,HIGH,residential_load_data/HIGH/USA_AR_Little.Rock.AFB.723405_TMY3_HIGH.csv
963,AR,Pine Bluff AP,HIGH,residential_load_data/HIGH/USA_AR_Pine.Bluff.AP.723417_TMY3_HIGH.csv
964,AR,Rogers AWOS,HIGH,residential_load_data/HIGH/USA_AR_Rogers.AWOS.723449_TMY3_HIGH.csv
965,AR,Siloam Spring AWOS,HIGH,residential_load_data/HIGH/USA_AR_Siloam.Spring.AWOS.723443_TMY3_HIGH.csv
966,AR,Springdale Muni AP,HIGH,residential_load_data/HIGH/USA_AR_Springdale.Muni.AP.723434_TMY3_HIGH.csv
967,AR,Stuttgart AWOS,HIGH,residential_load_data/HIGH/USA_AR_Stuttgart.AWOS.723416_TMY3_HIGH.csv
968,AR,Texarkana-Webb Field,HIGH,residential_load_data/HIGH/USA_AR_Texarkana-Webb.Field.723418_TMY3_HIGH.csv
969,AR,Walnut Ridge AWOS,HIGH,residential_load_data/HIGH/USA_AR_Walnut.Ridge.AWOS.723406_TMY3_HIGH.csv
970,AZ,Casa Grande AWOS,HIGH,residential_load_data/HIGH/USA_AZ_Casa.Grande.AWOS.722748_TMY3_HIGH.csv
971,AZ,Davis-Monthan AFB,HIGH,residential_load_data/HIGH/USA_AZ_Davis-Monthan.AFB.722745_TMY3_HIGH.csv
972,AZ,Douglas-Bisbee Douglas Intl AP,HIGH,residential_load_data/HIGH/USA_AZ_Douglas-Bisbee.Douglas.Intl.AP.722735_TMY3_HIGH.csv
